lat,lon,380.0nm,381.0nm,382.0nm,383.0nm,384.0nm,385.0nm,386.0nm,387.0nm,388.0nm,389.0nm,390.0nm,391.0nm,392.0nm,393.0nm,394.0nm,395.0nm,396.0nm,397.0nm,398.0nm,399.0nm,400.0nm,401.0nm,402.0nm,403.0nm,404.0nm,405.0nm,406.0nm,407.0nm,408.0nm,409.0nm,410.0nm,411.0nm,412.0nm,413.0nm,414.0nm,415.0nm,416.0nm,417.0nm,418.0nm,419.0nm,420.0nm,421.0nm,422.0nm,423.0nm,424.0nm,425.0nm,426.0nm,427.0nm,428.0nm,429.0nm,430.0nm,431.0nm,432.0nm,433.0nm,434.0nm,435.0nm,436.0nm,437.0nm,438.0nm,439.0nm,440.0nm,441.0nm,442.0nm,443.0nm,444.0nm,445.0nm,446.0nm,447.0nm,448.0nm,449.0nm,450.0nm,451.0nm,452.0nm,453.0nm,454.0nm,455.0nm,456.0nm,457.0nm,458.0nm,459.0nm,460.0nm,461.0nm,462.0nm,463.0nm,464.0nm,465.0nm,466.0nm,467.0nm,468.0nm,469.0nm,470.0nm,471.0nm,472.0nm,473.0nm,474.0nm,475.0nm,476.0nm,477.0nm,478.0nm,479.0nm,480.0nm,481.0nm,482.0nm,483.0nm,484.0nm,485.0nm,486.0nm,487.0nm,488.0nm,489.0nm,490.0nm,491.0nm,492.0nm,493.0nm,494.0nm,495.0nm,496.0nm,497.0nm,498.0nm,499.0nm,500.0nm,501.0nm,502.0nm,503.0nm,504.0nm,505.0nm,506.0nm,507.0nm,508.0nm,509.0nm,510.0nm,511.0nm,512.0nm,513.0nm,514.0nm,515.0nm,516.0nm,517.0nm,518.0nm,519.0nm,520.0nm,521.0nm,522.0nm,523.0nm,524.0nm,525.0nm,526.0nm,527.0nm,528.0nm,529.0nm,530.0nm,531.0nm,532.0nm,533.0nm,534.0nm,535.0nm,536.0nm,537.0nm,538.0nm,539.0nm,540.0nm,541.0nm,542.0nm,543.0nm,544.0nm,545.0nm,546.0nm,547.0nm,548.0nm,549.0nm,550.0nm,551.0nm,552.0nm,553.0nm,554.0nm,555.0nm,556.0nm,557.0nm,558.0nm,559.0nm,560.0nm,561.0nm,562.0nm,563.0nm,564.0nm,565.0nm,566.0nm,567.0nm,568.0nm,569.0nm,570.0nm,571.0nm,572.0nm,573.0nm,574.0nm,575.0nm,576.0nm,577.0nm,578.0nm,579.0nm,580.0nm,581.0nm,582.0nm,583.0nm,584.0nm,585.0nm,586.0nm,587.0nm,588.0nm,589.0nm,590.0nm,591.0nm,592.0nm,593.0nm,594.0nm,595.0nm,596.0nm,597.0nm,598.0nm,599.0nm,600.0nm,601.0nm,602.0nm,603.0nm,604.0nm,605.0nm,606.0nm,607.0nm,608.0nm,609.0nm,610.0nm,611.0nm,612.0nm,613.0nm,614.0nm,615.0nm,616.0nm,617.0nm,618.0nm,619.0nm,620.0nm,621.0nm,622.0nm,623.0nm,624.0nm,625.0nm,626.0nm,627.0nm,628.0nm,629.0nm,630.0nm,631.0nm,632.0nm,633.0nm,634.0nm,635.0nm,636.0nm,637.0nm,638.0nm,639.0nm,640.0nm,641.0nm,642.0nm,643.0nm,644.0nm,645.0nm,646.0nm,647.0nm,648.0nm,649.0nm,650.0nm,651.0nm,652.0nm,653.0nm,654.0nm,655.0nm,656.0nm,657.0nm,658.0nm,659.0nm,660.0nm,661.0nm,662.0nm,663.0nm,664.0nm,665.0nm,666.0nm,667.0nm,668.0nm,669.0nm,670.0nm,671.0nm,672.0nm,673.0nm,674.0nm,675.0nm,676.0nm,677.0nm,678.0nm,679.0nm,680.0nm,681.0nm,682.0nm,683.0nm,684.0nm,685.0nm,686.0nm,687.0nm,688.0nm,689.0nm,690.0nm,691.0nm,692.0nm,693.0nm,694.0nm,695.0nm,696.0nm,697.0nm,698.0nm,699.0nm,700.0nm,701.0nm,702.0nm,703.0nm,704.0nm,705.0nm,706.0nm,707.0nm,708.0nm,709.0nm,710.0nm,711.0nm,712.0nm,713.0nm,714.0nm,715.0nm,716.0nm,717.0nm,718.0nm,719.0nm,720.0nm,721.0nm,722.0nm,723.0nm,724.0nm,725.0nm,726.0nm,727.0nm,728.0nm,729.0nm,730.0nm,731.0nm,732.0nm,733.0nm,734.0nm,735.0nm,736.0nm,737.0nm,738.0nm,739.0nm,740.0nm,741.0nm,742.0nm,743.0nm,744.0nm,745.0nm,746.0nm,747.0nm,748.0nm,749.0nm,750.0nm,751.0nm,752.0nm,753.0nm,754.0nm,755.0nm,756.0nm,757.0nm,758.0nm,759.0nm,760.0nm,761.0nm,762.0nm,763.0nm,764.0nm,765.0nm,766.0nm,767.0nm,768.0nm,769.0nm,770.0nm,771.0nm,772.0nm,773.0nm,774.0nm,775.0nm,776.0nm,777.0nm,778.0nm,779.0nm,390.48486328125nm,396.0478515625nm,401.6900939941406nm,407.4127502441406nm,413.2168884277344nm,419.103759765625nm,425.074462890625nm,431.1302490234375nm,437.27227783203125nm,443.5018310546875nm,449.82012939453125nm,456.22845458984375nm,462.7280578613281nm,469.32025146484375nm,476.0063781738281nm,482.7877502441406nm,489.6657409667969nm,496.6416931152344nm,503.717041015625nm,510.8931884765625nm,518.1715698242188nm,525.5536499023438nm,533.0408935546875nm,540.634765625nm,548.3369140625nm,556.148681640625nm,564.0718383789062nm,572.1077880859375nm,580.25830078125nm,588.5248413085938nm,596.9091796875nm,605.4130249023438nm,614.0379638671875nm,622.7857666015625nm,631.658203125nm,640.6570434570312nm,649.7841186523438nm,659.0411987304688nm,668.43017578125nm,677.952880859375nm,687.6112670898438nm,697.4072265625nm,707.3427734375nm,717.4198608398438nm,727.6405029296875nm,738.0067138671875nm,748.5206298828125nm,759.1843872070312nm,distance,time,cryp
41.347225,-70.54802,57.906353,60.24975,48.142464,38.397064,39.64951,49.495018,49.48542,48.908146,48.36402,50.757614,57.92064,60.70537,55.998276,39.339817,38.841686,52.08595,48.765347,42.532925,56.12367,69.958046,75.011894,76.74858,78.00644,76.78173,74.79375,73.43727,71.52557,70.81389,73.50259,74.65202,72.09003,73.134575,75.99053,75.5853,75.19242,75.03089,74.712135,73.33354,71.034744,70.374756,70.37309,71.30436,69.95561,67.04279,66.89475,66.59633,65.3952,64.2403,62.39066,59.060192,52.496807,52.052837,60.71946,63.439743,61.510323,62.925983,66.236595,66.17067,62.433018,60.899303,63.42014,65.044205,67.81816,68.3938,68.21959,67.27412,66.65549,67.01533,68.8165,69.32981,69.954834,70.97954,68.55123,66.54395,65.72848,66.23346,66.98362,67.89314,66.6106,65.54001,64.98281,65.71422,65.93843,65.46681,63.7633,62.536373,61.858482,60.9097,60.563442,60.721996,59.29683,57.88872,56.78362,59.44757,60.51536,60.407627,59.613464,59.805695,60.359756,60.1463,59.952385,59.697403,59.219986,58.23232,56.613197,53.8866,50.77288,49.853027,52.775085,54.05754,54.575863,54.352345,53.204178,53.130806,53.97445,54.1976,54.04987,53.527782,52.26608,51.454838,50.6029,49.113117,49.157127,49.28657,48.934303,49.84236,50.297962,50.09393,49.11848,48.845158,49.0425,49.09481,48.70811,48.026173,47.03711,46.532803,45.04981,41.962273,42.147507,43.256554,44.956177,45.738834,45.74282,45.66966,46.434883,46.35847,45.212936,42.763634,44.58475,45.76809,46.38517,46.79778,45.687077,44.558033,44.57793,45.398003,45.490685,44.80227,44.666996,43.9848,43.153755,42.631813,42.979553,43.359634,43.606537,43.67886,43.463245,43.03733,42.436176,42.681126,42.712044,42.38002,42.34112,42.20373,41.85395,41.096184,41.356327,41.11821,40.321594,39.52866,39.846096,40.129868,39.75617,39.832623,39.637268,39.200108,38.535866,38.773716,38.66471,38.084557,37.658794,37.221855,37.284462,38.107864,37.735737,37.24834,36.881382,36.935856,36.34282,36.164585,36.349453,36.64701,36.94898,37.066177,36.930325,36.39066,35.985126,35.718422,35.32279,33.133327,33.36788,34.10433,34.536198,34.36075,33.996387,33.722744,33.640804,33.416195,33.01642,32.71336,32.580307,32.081932,31.919874,32.091892,32.499043,32.450546,32.191322,31.955675,31.781652,31.490791,31.063986,30.85903,30.80863,30.510511,30.301285,30.075085,29.744928,29.204422,29.931412,30.153273,30.23808,30.430815,29.852762,29.542229,29.24123,28.924072,28.807894,28.577318,28.263134,28.015614,27.999441,28.201395,28.285604,28.3762,28.503206,28.584951,28.476986,28.570518,28.705465,28.654827,28.20446,28.138258,28.160038,28.183298,28.197546,28.138643,27.936607,27.784586,27.643085,27.250345,27.081236,27.363678,27.61292,27.667065,27.775227,26.667295,24.765688,24.688868,26.502453,27.374714,27.309904,27.613037,27.721596,27.513168,27.205465,27.148302,27.057451,26.811016,26.631474,26.696352,26.59967,26.51398,26.298145,26.387726,26.623163,26.274708,26.24516,26.011106,25.963032,26.00146,26.00909,26.090408,26.082083,26.065815,25.981344,25.875492,24.898897,20.90968,20.553614,21.536358,22.559835,23.637905,24.736145,25.373531,25.915916,26.158443,26.802591,27.290073,27.43398,27.33246,26.863974,26.882269,26.796364,27.217749,27.660809,27.853271,27.915426,28.003622,28.41489,28.336248,28.47504,28.40092,28.450663,28.779802,28.779732,28.632895,28.742012,27.410261,26.011683,24.954054,25.010916,26.465172,28.24523,28.522816,27.340899,27.29508,27.317715,27.317305,27.683592,27.915258,28.16658,29.015776,29.024467,29.581608,30.291925,30.598372,30.166061,29.946978,30.087831,30.30218,30.53954,30.57908,30.264622,30.887638,31.63152,31.368708,31.780342,32.16246,32.085693,31.278017,30.737116,30.922743,30.930616,30.835089,31.119228,31.331955,31.443188,31.338818,30.883858,28.541668,16.731869,5.656391,11.4149275,14.167567,12.206263,16.720964,21.031336,25.611553,29.143064,30.765877,32.243694,32.54998,31.03946,31.047235,31.735844,32.010036,32.10224,32.15594,32.47886,32.705196,0.09506056,0.09650606,0.09713126,0.091862105,0.09172106,0.089862294,0.082483254,0.083486445,0.087480366,0.086578496,0.0847984,0.0846824,0.08270008,0.07734966,0.074416995,0.0778981,0.08149711,0.078510225,0.07539441,0.07625791,0.07652565,0.07196279,0.06778898,0.06670978,0.063983425,0.05966538,0.05927626,0.060131144,0.06019686,0.0643551,0.06495037,0.062004484,0.057374932,0.051434726,0.05312097,0.060267206,0.06236039,0.05894232,0.05953591,0.05904427,0.05282965,0.050588306,0.05318015,0.045422222,0.039189484,0.044528257,0.035729453,0.03611474,0.029032620016114200,20240423T171338,29.06037441051
41.332817,-70.5433,71.59836,72.6192,59.42479,46.2869,49.5846,60.680668,60.29164,59.2434,58.3805,61.963642,69.46423,71.9144,65.385155,47.45325,47.918205,61.646664,57.63917,52.084553,67.40795,82.963806,88.77004,91.12368,92.098236,91.03049,89.074974,86.74475,84.543755,83.95641,85.71069,86.10626,83.74781,85.080246,88.327675,87.62749,87.02731,86.41804,85.816154,84.81974,82.03156,81.35781,81.207214,82.29773,81.32926,78.21453,78.34274,77.96439,76.698586,74.79424,72.770805,69.04475,61.882484,61.873066,71.596855,75.01132,73.112114,74.668785,78.98668,78.885475,73.89727,72.28104,75.17136,77.200386,80.74706,81.316505,80.8849,79.62832,79.2805,79.86884,81.999344,82.9783,83.80604,84.82105,82.08236,79.5906,79.11388,79.77064,80.570274,81.24316,79.94775,78.84247,78.65535,79.50285,79.91169,79.39414,77.60646,76.19438,75.5067,74.634285,74.160934,74.19572,72.98599,73.02296,74.39093,73.91545,73.88723,74.16551,73.0565,73.05246,73.72643,73.5219,73.25585,72.91447,72.38043,71.327126,69.5092,65.907326,62.560173,61.307396,64.67897,66.26396,66.925255,66.63107,65.53721,65.43494,66.56613,66.77894,66.575455,65.935844,64.41327,63.449528,62.594055,60.893463,60.89624,61.139603,60.545532,61.61778,62.14007,61.40818,60.786583,60.61909,60.856842,60.954666,60.3688,59.325348,58.00283,57.16999,55.420982,51.530506,51.597775,52.953655,55.20431,55.894737,55.846878,55.62357,56.688732,56.28255,54.746723,51.903957,53.96786,55.490765,56.003616,56.429188,55.17383,53.64999,53.929832,54.77671,54.791336,53.52596,53.58616,52.71029,51.432236,51.02429,51.176956,51.534878,51.983894,51.929657,51.65218,51.207943,50.70638,50.733368,50.629078,50.11179,50.36988,50.288334,50.105488,50.330135,49.515125,48.61442,47.843918,46.68473,46.862484,47.366432,47.133484,47.155884,46.834976,46.20446,45.600647,45.87694,45.811695,44.94193,44.34539,44.064507,44.00355,44.093826,44.155983,44.022778,43.754436,43.50963,42.92379,42.776,43.11021,43.30373,43.574974,43.638622,43.347584,42.457058,41.877056,41.283722,40.414562,37.71583,37.8042,38.78013,39.07108,39.04368,38.70768,38.43477,38.600605,38.4506,38.179787,37.959736,37.96241,37.551834,37.44037,37.63375,38.107708,37.836002,37.593918,37.36754,37.141094,36.80078,36.376957,36.139454,36.124165,35.646576,35.41783,35.129135,34.765038,34.589386,35.197132,35.493484,35.49231,35.497757,35.171726,34.81604,34.372627,33.86806,33.990437,33.559677,32.977043,32.564545,32.781975,32.704624,32.823387,32.99886,33.075577,33.195526,33.14775,33.23014,33.428185,33.53939,32.9779,32.703766,32.667774,32.741253,32.617924,32.328255,31.828762,31.352034,31.07082,30.76144,31.00629,31.189692,31.287731,31.347244,31.110853,29.603241,27.937275,27.863237,30.12995,30.796125,31.087355,31.372795,31.502354,31.34939,31.019352,31.070265,30.965744,30.91469,30.924927,30.757168,30.713839,30.53646,30.411646,30.463625,30.655312,30.540596,30.246712,30.168526,30.161373,30.082241,29.894733,29.91308,29.87682,29.610802,29.419943,29.146276,27.86212,23.016586,23.310043,24.011238,24.867432,25.759144,26.306887,26.175188,25.85598,26.023335,26.652851,27.184568,27.151129,26.60116,26.032635,25.751774,25.824232,26.042261,26.32105,26.514727,26.38557,26.570473,26.657137,26.450039,26.514536,26.476997,26.135292,25.903784,26.0687,25.876863,24.520123,21.995024,20.136055,19.126009,19.135378,20.80969,23.189013,22.122862,21.025705,20.482435,20.440514,20.43357,20.490322,20.530615,20.541592,21.361044,22.168734,22.825191,23.412167,23.550842,23.27619,23.367878,23.221334,23.067268,23.61048,23.849924,23.47452,24.055721,24.818184,24.317158,23.95545,24.544683,24.631481,24.00998,23.733576,23.739466,23.596672,23.511478,23.659489,23.876646,23.506464,23.242184,22.841112,19.839975,9.513051,4.7136283,9.522822,9.030691,9.7202425,12.880835,16.021942,19.245878,21.395962,22.089567,22.404703,22.977325,21.279037,21.663591,22.55186,22.539055,22.678469,22.028065,23.008844,22.170261,0.052214228,0.05297435,0.05067886,0.047376346,0.04853274,0.05138629,0.0509724,0.050357226,0.053006396,0.053897038,0.053107932,0.053083047,0.050837457,0.050798617,0.05218004,0.05135453,0.05157942,0.051196463,0.050935104,0.05229416,0.05225067,0.050828945,0.05090596,0.052376416,0.052484594,0.0514178,0.0517649,0.05303412,0.052557323,0.05064185,0.05042322,0.05498417,0.05894557,0.05626747,0.05385182,0.055967327,0.056491096,0.053462297,0.053108234,0.05295786,0.051192045,0.052385192,0.055062927,0.053591,0.049154703,0.049843352,0.054279055,0.05191231,0.02467114689267020,20240524T170901,173.70288881341600
41.342087,-70.57367,144.65012,152.17326,120.62804,96.40363,104.21699,128.54219,127.825516,126.48763,124.77693,132.79794,148.60182,156.55449,142.05876,102.65925,104.84378,137.48116,128.5553,115.91233,150.9833,185.4718,198.80098,205.15112,210.08522,207.1332,201.58708,198.24338,193.64035,192.20537,199.05157,201.75653,196.6381,201.62396,210.91728,209.59192,207.96155,209.34933,210.25409,207.01501,201.11615,200.6114,202.1838,206.37146,203.92976,197.17865,197.90154,197.74489,195.0248,190.90028,186.12326,176.54547,157.19792,158.54395,185.6479,194.06389,189.2242,194.50226,206.1435,206.42609,194.92958,191.01047,198.86143,205.6942,214.84789,216.44615,216.03899,214.00697,213.60571,215.91838,222.3677,225.92126,229.12914,232.4438,225.19713,219.66838,219.20053,221.9625,224.92357,227.58539,224.49944,222.11237,221.56232,224.62646,226.09814,225.15744,220.67166,217.54819,216.18967,214.29857,213.7022,214.4096,215.30731,216.08777,216.68779,216.04333,216.71252,217.87239,215.44548,216.37561,218.74057,218.57431,218.07185,217.46146,216.99487,214.09613,208.60815,198.65372,188.25887,185.35777,196.13945,201.77167,204.64182,204.6879,201.0425,201.51587,205.77216,206.95905,206.86989,205.50584,201.6433,199.51074,197.20537,192.06181,192.85333,194.0045,193.00587,196.96786,199.04944,198.24544,195.84572,195.50218,196.60127,197.10983,195.54492,192.6977,188.79582,186.91805,181.28708,169.01895,169.88026,174.6964,182.13399,185.66646,185.79451,185.62509,189.8857,188.79222,183.78444,174.60495,182.92102,188.54779,191.38045,192.88744,188.84332,184.69664,185.33463,188.89066,189.30307,186.151,186.52168,183.95325,180.47781,178.8007,185.1775,188.03394,184.77077,184.8207,184.08026,182.84392,181.42484,182.61955,183.27142,182.73932,182.73245,182.79279,183.28963,184.82419,182.17235,179.04427,175.96896,172.93327,174.22232,175.85693,175.28346,175.50581,175.0128,173.71327,171.32341,172.85382,173.09193,171.11998,169.33475,170.19102,172.0607,173.97319,172.69536,170.81421,169.4397,170.307,168.00539,167.57727,168.79446,169.61693,170.74042,171.01224,170.0126,167.02226,165.78374,164.91898,163.2269,154.78789,156.56212,160.36691,162.03606,161.42203,160.95322,160.65495,160.52246,160.14703,158.8464,157.76123,157.4633,155.60489,156.31297,154.9021,150.08687,156.2119,157.04178,156.26315,155.4267,153.99535,153.3249,152.88243,152.31137,150.96042,150.27376,149.32732,148.51555,148.96059,150.54704,151.54001,152.15872,152.6391,151.07913,149.95074,148.69693,147.51808,148.51591,149.19376,148.99524,148.29265,147.86478,147.66614,148.06639,148.55519,148.82234,148.94727,148.4651,149.14655,149.90756,149.03175,146.96068,145.98093,146.06293,146.5979,146.31999,145.44446,144.74977,145.50256,146.64566,142.19478,141.94757,143.43654,144.36172,143.74268,143.18254,136.33287,128.05956,128.12875,137.60919,140.78569,143.95683,143.96747,143.21812,142.61407,141.28836,142.0016,141.9526,141.7469,141.80084,142.15056,141.4481,140.09781,139.80916,140.15376,140.43967,140.2827,140.47351,140.09749,139.76305,139.4702,139.03505,138.44461,138.42502,137.52197,136.47766,135.28267,132.22054,122.444214,122.925316,124.91659,127.20205,130.38571,133.37114,131.75037,131.9441,132.04443,132.64926,132.68121,132.15598,131.89523,130.82573,129.87013,129.68414,130.65007,131.81085,132.36066,132.26657,131.91779,132.46614,131.76505,132.11707,132.21692,131.70941,131.31396,131.09193,130.33073,128.67917,126.2105,123.30502,121.32,121.191025,123.05419,125.849976,126.10234,124.392914,124.56961,124.73987,124.80236,124.48953,123.94766,124.0264,125.261024,126.11632,127.89224,129.70511,129.66876,129.27174,129.19926,128.68044,127.6768,127.32075,127.50854,127.12704,128.7386,129.5181,128.99701,129.8196,129.58467,129.38786,128.21951,127.44077,127.433716,127.389595,127.315544,127.591156,127.70776,127.16508,126.41115,125.998695,118.077774,86.45706,67.41415,81.62313,85.14358,86.20859,95.82209,103.68759,111.759384,118.43626,119.81244,120.75804,122.401375,120.46971,121.030174,120.83871,120.15496,120.91289,120.86312,119.1649,119.829025,0.012336908,0.007978747,0.006048289,0.0057662115,0.005624491,0.0061483732,0.0054408126,0.0043701143,0.004740476,0.0036065064,0.0039412566,0.0069557633,0.0070557,0.0051448313,0.0047283703,0.0048106895,0.004705796,0.004681898,0.005189795,0.0066368137,0.0042348364,0.004726451,0.006897626,0.011082553,0.007300594,0.006254758,0.0062399013,0.0062302686,0.0068170363,0.004061006,0.0045490707,0.006393393,0.0056722146,0.009700197,0.013625305,0.014665439,0.010817271,0.01030971,0.012931719,0.01187125,0.013735207,0.018003242,0.015259065,0.004458583,0.0117606865,0.014669447,0.006403546,0.007731065,0.01845390118647050,20240627T171046,221.71214953271000
41.329647,-70.59056,75.94331,78.59431,63.030056,51.01987,54.21377,65.601524,65.192604,64.90918,63.81023,67.55763,74.99425,77.98326,70.97678,51.80633,52.282093,67.66138,63.14256,57.15989,74.17448,90.99262,96.670074,99.39168,100.58701,98.78246,96.4979,94.32894,91.853584,91.240265,93.492,93.95491,91.39345,93.00967,96.6665,96.49764,95.85457,95.20523,94.92269,93.16118,90.172,89.45719,89.65469,91.29377,90.04715,86.64608,86.873795,86.62845,84.899765,83.10253,80.94946,76.63077,68.25419,68.6716,79.76756,83.52857,81.42545,83.40953,88.416626,88.09627,82.686066,80.79966,83.79926,86.845894,90.13527,90.66797,90.3152,89.140274,88.934044,89.73293,92.020905,93.098694,94.09438,95.275116,92.12737,89.51922,88.90172,89.76409,90.74094,91.57905,90.28518,89.18911,88.75691,89.70212,90.16535,89.80972,87.75484,86.263985,85.57806,84.55766,84.13197,84.32882,83.163086,83.21003,84.26248,83.8309,83.795906,83.92512,82.84557,83.02091,83.79301,83.65477,83.38691,83.036995,82.608475,81.36849,79.219086,75.41489,71.48279,70.185936,73.96285,75.97427,76.85946,76.51674,75.20456,75.195305,76.46309,76.67536,76.55048,75.99155,74.170135,73.1196,72.11036,70.07233,70.22537,70.55728,70.05133,71.37608,71.990036,71.43268,70.51007,70.273315,70.54844,70.62724,70.04875,68.97865,67.32545,66.66591,64.700424,60.16708,60.47186,62.141567,64.699165,65.81629,65.796745,65.60046,66.82359,66.4322,64.72852,61.534058,64.35831,66.33151,67.271996,67.514084,66.02811,64.50185,64.61981,65.92834,66.0129,64.601295,64.679535,63.654858,62.266388,61.607292,61.999264,62.50919,62.89729,62.95514,62.647133,62.13909,61.670235,61.894833,61.836445,61.285484,61.42776,61.26222,61.14695,61.606255,60.76528,59.693283,58.564552,57.406033,57.813366,58.346664,57.99272,57.905796,57.51075,56.84697,56.021114,56.307446,56.084003,55.050545,54.29363,54.09504,54.338417,54.99455,54.561962,53.74041,52.963562,52.92398,52.254078,52.031322,52.276794,52.71278,52.910866,52.870316,52.512936,51.417034,50.66751,49.77986,48.390205,44.96808,45.253273,46.335625,46.677933,46.713093,46.18819,45.837593,46.089012,45.969475,45.60131,45.278748,45.167698,44.79272,44.82061,45.103073,45.49565,45.315765,45.041157,44.749104,44.46749,44.142075,43.805294,43.52166,43.26331,42.8451,42.580658,42.229073,41.83204,41.570873,42.136528,42.43038,42.539097,42.616173,42.05194,41.620888,41.166595,40.73516,40.928425,40.31625,39.818295,39.622025,39.725456,39.75462,39.83717,39.980164,40.148922,40.177105,40.143353,40.351196,40.50871,40.18783,39.6901,39.54075,39.478027,39.44407,39.5453,39.052048,38.302727,37.607166,37.115482,36.713985,37.266342,37.398136,37.48425,37.677746,37.279083,35.276978,33.181877,33.307194,35.83947,36.619755,36.98515,37.283504,37.353054,37.163746,36.880527,36.81592,36.70008,36.64884,36.690193,36.74921,36.40293,36.18822,36.030262,36.10043,36.30655,36.06888,36.02773,35.91832,35.841335,35.80356,35.766228,35.65949,35.43952,35.300907,35.203087,34.707333,32.768642,27.265747,27.663446,28.611395,29.756607,30.766336,31.28635,31.081657,30.852362,31.12411,32.250984,33.127464,33.179394,32.69528,31.71174,31.474922,31.73568,32.315327,32.911026,33.222702,33.27021,33.886013,34.149532,34.020264,34.20842,34.415268,34.5606,34.804665,34.941948,34.270103,32.791603,29.15135,26.41717,25.078709,25.396618,27.896309,31.523462,31.082794,29.006414,28.406723,28.624254,28.845158,28.92955,29.113525,29.664688,30.62479,31.724922,34.038734,35.502438,36.032555,35.79875,35.970795,36.379734,36.782276,37.338364,37.801136,37.88651,39.08698,39.84916,39.521683,39.85821,40.27131,40.575146,39.99937,39.493637,39.644653,39.876316,39.679737,39.713894,40.26179,39.763,39.25684,39.118294,35.232487,18.663927,7.666821,14.124164,17.084467,15.35038,20.129911,25.713692,31.54785,35.238396,36.87965,38.381992,39.27417,38.039074,38.81984,39.08066,39.087654,39.783016,39.275497,38.80704,39.217773,0.026472338,0.025398709,0.024166489,0.026664589,0.02927623,0.028576009,0.026777461,0.027134607,0.02869824,0.028460333,0.028213415,0.028871205,0.027398672,0.027304903,0.0281362,0.027814843,0.02868822,0.028136492,0.028106354,0.02943285,0.028342519,0.028085306,0.028381038,0.028140849,0.028356269,0.027639747,0.028250096,0.02898575,0.02810336,0.029178567,0.030551028,0.030747117,0.029740151,0.028094273,0.031115178,0.035362273,0.03367599,0.028135285,0.028293202,0.031316772,0.030544428,0.028211826,0.029771447,0.030304432,0.02369705,0.017896814,0.019494802,0.022699587,0.02430831563477700,20240714T171003,145.04120548289500
