date,latitude,longitude,site,wavelength_nm,rrs,nearest_lat,nearest_lon,distance_km,status
2024-07-01,41.362,-70.5226,,437.0,0.0026459991931915283,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,440.0,0.002725999802350998,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,442.0,0.00279800221323967,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,445.0,0.002886001020669937,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,447.0,0.0029760003089904785,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,450.0,0.003074001520872116,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,452.0,0.0031579993665218353,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,455.0,0.003230001777410507,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,457.0,0.0032860003411769867,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,460.0,0.0033560022711753845,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,462.0,0.003430001437664032,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,465.0,0.0034920014441013336,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,467.0,0.0035240016877651215,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,470.0,0.003596000373363495,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,472.0,0.0036940015852451324,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,475.0,0.003788001835346222,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,477.0,0.0038800016045570374,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,480.0,0.003976002335548401,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,482.0,0.004068002104759216,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,485.0,0.0041720010340213776,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,487.0,0.004252001643180847,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,490.0,0.004300002008676529,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,492.0,0.004381999373435974,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,495.0,0.004478000104427338,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,497.0,0.004562001675367355,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,500.0,0.004652000963687897,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,502.0,0.004750002175569534,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,505.0,0.0048340000212192535,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,507.0,0.004879999905824661,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,510.0,0.004904001951217651,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,512.0,0.004902001470327377,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,515.0,0.004955999553203583,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,517.0,0.005072001367807388,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,520.0,0.0051739998161792755,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,522.0,0.005270000547170639,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,525.0,0.0053800009191036224,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,527.0,0.005474001169204712,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,530.0,0.0055520012974739075,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,532.0,0.005600001662969589,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,535.0,0.005660001188516617,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,537.0,0.005712002515792847,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,540.0,0.00573199987411499,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,542.0,0.00573199987411499,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,545.0,0.0057240016758441925,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,547.0,0.0057060010731220245,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,550.0,0.0056859999895095825,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,553.0,0.005674000829458237,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,555.0,0.005688000470399857,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,558.0,0.005712002515792847,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,560.0,0.0057260021567344666,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,563.0,0.005713999271392822,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,565.0,0.005669999867677689,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,568.0,0.005600001662969589,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,570.0,0.00548199936747551,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,573.0,0.0053259991109371185,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,575.0,0.005132000893354416,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,578.0,0.0048880018293857574,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,580.0,0.004610002040863037,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,583.0,0.004292000085115433,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,586.0,0.003956001251935959,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,588.0,0.0036059990525245667,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,613.0,0.0015619993209838867,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,615.0,0.0015220008790493011,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,618.0,0.001499999314546585,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,620.0,0.0014740005135536194,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,623.0,0.0014520026743412018,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,625.0,0.0014320015907287598,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,627.0,0.0013980008661746979,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,630.0,0.001364000141620636,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,632.0,0.0013260021805763245,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,635.0,0.0012880004942417145,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,637.0,0.0012740008533000946,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,640.0,0.0012440010905265808,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,641.0,0.0012260004878044128,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,642.0,0.001210000365972519,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,643.0,0.001198001205921173,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,645.0,0.001196000725030899,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,646.0,0.001175999641418457,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,647.0,0.0011599995195865631,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,648.0,0.0011400021612644196,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,650.0,0.0011139996349811554,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,651.0,0.0010979995131492615,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,652.0,0.001078002154827118,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,653.0,0.001062002032995224,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,655.0,0.0010320022702217102,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,656.0,0.0010000020265579224,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,657.0,0.0009640008211135864,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,658.0,0.0009279996156692505,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,660.0,0.0009040012955665588,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,661.0,0.0008780024945735931,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,662.0,0.0008580014109611511,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,663.0,0.0008460022509098053,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,665.0,0.000833999365568161,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,666.0,0.0008320026099681854,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,667.0,0.0008300021290779114,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,668.0,0.0008300021290779114,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,670.0,0.0008359998464584351,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,671.0,0.0008420012891292572,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,672.0,0.0008460022509098053,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,673.0,0.0008600018918514252,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,675.0,0.000870000571012497,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,676.0,0.0008780024945735931,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,677.0,0.0008840002119541168,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,678.0,0.0008840002119541168,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,679.0,0.000890001654624939,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,681.0,0.000890001654624939,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,682.0,0.0008860006928443909,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,683.0,0.0008840002119541168,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,684.0,0.0008840002119541168,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,686.0,0.0008760020136833191,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,687.0,0.000872001051902771,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,688.0,0.0008600018918514252,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,689.0,0.000833999365568161,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,691.0,0.0008060000836849213,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,692.0,0.0007620006799697876,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,693.0,0.000720001757144928,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,694.0,0.0006760023534297943,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,696.0,0.0006440021097660065,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,697.0,0.0006220005452632904,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,698.0,0.0006039999425411224,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,699.0,0.0005859993398189545,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,701.0,0.0005640015006065369,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,702.0,0.0005480013787746429,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,703.0,0.000530000776052475,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,704.0,0.0005140006542205811,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,706.0,0.0005040019750595093,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,707.0,0.00048400089144706726,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,708.0,0.0004660002887248993,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,709.0,0.0004459992051124573,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,711.0,0.0004200004041194916,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,712.0,0.00039999932050704956,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,713.0,0.00038200244307518005,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,714.0,0.00035200268030166626,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,717.0,0.00026400014758110046,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-01,41.362,-70.5226,,719.0,0.00018399953842163086,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,346.0,0.001515999436378479,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,348.0,0.0016120001673698425,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,351.0,0.0016440004110336304,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,353.0,0.0016460008919239044,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,356.0,0.0016680024564266205,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,358.0,0.0018119998276233673,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,361.0,0.001916002482175827,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,363.0,0.0019460022449493408,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,366.0,0.001900002360343933,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,368.0,0.0017840005457401276,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,371.0,0.0017200000584125519,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,373.0,0.0018520019948482513,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,375.0,0.0020200014114379883,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,378.0,0.001873999834060669,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,380.0,0.0017659999430179596,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,383.0,0.002013999968767166,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,385.0,0.0021440014243125916,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,388.0,0.0021039992570877075,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,390.0,0.0019760020077228546,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,393.0,0.0020040012896060944,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,395.0,0.0023160018026828766,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,398.0,0.002408001571893692,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,400.0,0.002227999269962311,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,403.0,0.0020940005779266357,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,405.0,0.0021120011806488037,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,408.0,0.0021199993789196014,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,410.0,0.0021240003407001495,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,413.0,0.0021499991416931152,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,415.0,0.002181999385356903,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,418.0,0.0022439993917942047,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,420.0,0.002254001796245575,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,422.0,0.0022820010781288147,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,425.0,0.0023340024054050446,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,427.0,0.002410002052783966,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,430.0,0.002526000142097473,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,432.0,0.002594001591205597,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,435.0,0.002598002552986145,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,437.0,0.0026459991931915283,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,440.0,0.002725999802350998,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,442.0,0.00279800221323967,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,445.0,0.002886001020669937,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,447.0,0.0029760003089904785,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,450.0,0.003074001520872116,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,452.0,0.0031579993665218353,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,455.0,0.003230001777410507,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,457.0,0.0032860003411769867,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,460.0,0.0033560022711753845,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,462.0,0.003430001437664032,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,465.0,0.0034920014441013336,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,467.0,0.0035240016877651215,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,470.0,0.003596000373363495,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,472.0,0.0036940015852451324,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,475.0,0.003788001835346222,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,477.0,0.0038800016045570374,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,480.0,0.003976002335548401,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,482.0,0.004068002104759216,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
2024-07-02,41.362,-70.5226,,485.0,0.0041720010340213776,41.354164123535156,-70.52082824707031,0.8837701437617533,ok
